radiusloc	timebase
0.45140001	-0.24000001
0.4499	-0.23599787
0.44839999	-0.23199575
0.44690001	-0.22799361
0.4454	-0.22399147
0.4438	-0.21998934
0.44229999	-0.21598721
0.44080001	-0.21198507
0.4393	-0.20798293
0.43779999	-0.2039808
0.43619999	-0.19997866
	-0.19597653
	-0.1919744
	-0.18797226
	-0.18397012
	-0.179968
	-0.17596586
	-0.17196372
	-0.1679616
	-0.16395947
	-0.15995732
	-0.1559552
	-0.15195306
	-0.14795092
	-0.14394879
	-0.13994665
	-0.13594452
	-0.13194239
	-0.12794025
	-0.12393812
	-0.11993598
	-0.11593385
	-0.11193171
	-0.10792959
	-0.10392745
	-0.099925324
	-0.095923185
	-0.091921046
	-0.087918922
	-0.083916783
	-0.079914644
	-0.075912505
	-0.071910381
	-0.067908242
	-0.063906103
	-0.059903979
	-0.05590184
	-0.051899701
	-0.047897577
	-0.043895438
	-0.039893299
	-0.03589116
	-0.031889036
	-0.027886897
	-0.023884758
	-0.019882634
	-0.015880495
	-0.011878356
	-0.0078762323
	-0.0038740933
	0.00012804568
	0.0041301697
	0.0081323087
	0.012134433
	0.016136587
	0.020138711
	0.024140835
	0.028142989
	0.032145113
	0.036147237
	0.040149361
	0.044151515
	0.048153639
	0.052155763
	0.056157917
	0.060160041
	0.064162165
	0.068164319
	0.072166443
	0.076168567
	0.080170721
	0.084172845
	0.088174999
	0.092177123
	0.096179247
	0.1001814
	0.10418352
	0.10818565
	0.1121878
	0.11618993
	0.12019205
	0.1241942
	0.12819633
	0.13219845
	0.13620061
	0.14020273
	0.14420485
	0.14820701
	0.15220913
	0.15621126
	0.16021341
	0.16421553
	0.16821769
	0.17221981
	0.17622194
	0.18022409
	0.18422621
	0.18822834
	0.19223049
	0.19623262
	0.20023474
	0.20423689
	0.20823902
	0.21224114
	0.2162433
	0.22024542
	0.22424755
	0.2282497
	0.23225182
	0.23625395
	0.2402561
	0.24425822
	0.24826035
	0.2522625
	0.25626463
	0.26026678
	0.26426888
	0.26827103
	0.27227318
	0.27627528
	0.28027743
	0.28427958
	0.28828168
	0.29228383
	0.29628599
	0.30028814
	0.30429024
	0.30829233
	0.31229448
	0.31629664
	0.32029873
	0.32430089
	0.32830304
	0.33230513
	0.33630729
	0.34030944
	0.34431154
	0.34831369
	0.35231584
	0.35631794
	0.36032009
	0.36432225
	0.36832434
	0.37232649
	0.37632865
	0.38033074
	0.3843329
	0.38833505
	0.39233714
	0.3963393
	0.40034145
	0.40434361
	0.4083457
	0.41234785
	0.41635001
	0.4203521
	0.42435426
	0.42835641
	0.4323585
	0.43636066
	0.44036281
	0.44436491
	0.44836706
	0.45236921
	0.45637131
	0.46037346
	0.46437562
	0.46837771
	0.47237986
	0.47638202
	0.48038411
	0.48438627
	0.48838842
	0.49239051
	0.49639267
	0.50039482
	0.50439692
	0.50839907
	0.51240122
	0.51640332
	0.52040547
	0.52440763
	0.52840972
	0.53241187
	0.53641403
	0.54041612
	0.54441828
	0.54842043
	0.55242252
	0.55642468
	0.56042683
	0.56442893
	0.56843108
	0.57243323
	0.57643539
	0.58043748
	0.58443964
	0.58844179
	0.59244388
	0.59644604
	0.60044819
	0.60445029
	0.60845244
	0.61245459
	0.61645669
	0.62045884
	0.624461
	0.62846309
	0.63246524
	0.6364674
	0.64046949
	0.64447165
	0.6484738
	0.65247589
	0.65647805
	0.6604802
	0.6644823
	0.66848445
	0.6724866
	0.6764887
	0.68049085
	0.68449301
	0.6884951
	0.69249725
	0.69649941
	0.7005015
	0.70450366
	0.70850581
	0.7125079
	0.71651006
	0.72051221
	0.72451431
	0.72851646
	0.73251861
	0.73652071
	0.74052286
	0.74452502
	0.74852717
	0.75252926
	0.75653142
	0.76053357
	0.76453567
	0.76853776
	0.77253997
	0.77654207
	0.78054416
	0.78454638
	0.78854847
	0.79255056
	0.79655278
	0.80055487
	0.80455697
	0.80855918
	0.81256127
	0.81656337
	0.82056558
	0.82456768
	0.82856977
	0.83257198
	0.83657408
	0.84057629
	0.84457839
	0.84858048
	0.85258269
	0.85658467
	0.86058688
	0.86458898
	0.86859107
	0.87259328
	0.87659538
	0.88059747
	0.88459969
	0.88860178
	0.89260387
	0.89660609
	0.90060818
	0.90461028
	0.90861249
	0.91261458
	0.91661668
	0.92061889
	0.92462099
	0.92862308
	0.93262529
	0.93662739
	0.94062948
	0.9446317
	0.94863379
	0.95263588
	0.9566381
	0.96064019
	0.96464229
	0.9686445
	0.97264659
	0.97664869
	0.9806509
	0.984653
	0.98865509
	0.9926573
	0.9966594
	1.0006615
	1.0046637
	1.0086658
	1.0126679
	1.0166701
	1.0206722
	1.0246743
	1.0286765
	1.0326786
	1.0366807
	1.0406829
	1.044685
	1.0486872
	1.0526893
	1.0566914
	1.0606936
	1.0646957
	1.0686978
	1.0727
	1.0767021
	1.0807042
	1.0847064
	1.0887085
	1.0927106
	1.0967128
	1.1007149
	1.104717
	1.1087192
	1.1127213
	1.1167234
	1.1207256
	1.1247277
	1.1287298
	1.132732
	1.1367341
	1.1407362
	1.1447384
	1.1487405
	1.1527426
	1.1567448
	1.1607469
	1.164749
	1.1687512
	1.1727533
	1.1767554
	1.1807576
	1.1847597
	1.1887618
	1.192764
	1.1967661
	1.2007682
	1.2047704
	1.2087725
	1.2127746
	1.2167768
	1.2207789
	1.224781
	1.2287832
	1.2327853
	1.2367874
	1.2407897
	1.2447917
	1.2487938
	1.2527961
	1.2567981
	1.2608002
	1.2648025
	1.2688046
	1.2728066
	1.2768089
	1.280811
	1.284813
	1.2888153
	1.2928174
	1.2968194
	1.3008217
	1.3048238
	1.3088259
	1.3128281
	1.3168302
	1.3208323
	1.3248345
	1.3288366
	1.3328387
	1.3368409
	1.340843
	1.3448451
	1.3488473
	1.3528494
	1.3568515
	1.3608537
	1.3648558
	1.3688579
	1.3728601
	1.3768622
	1.3808643
	1.3848665
	1.3888686
	1.3928708
	1.3968729
	1.400875
	1.4048772
	1.4088793
	1.4128814
	1.4168836
	1.4208857
	1.4248878
	1.42889
	1.4328921
	1.4368942
	1.4408964
	1.4448985
	1.4489006
	1.4529028
	1.4569049
	1.460907
	1.4649092
	1.4689113
	1.4729134
	1.4769156
	1.4809177
	1.4849198
	1.488922
	1.4929241
	1.4969262
	1.5009284
	1.5049305
	1.5089326
	1.5129348
	1.5169369
	1.520939
	1.5249412
	1.5289433
	1.5329454
	1.5369476
	1.5409497
	1.5449518
	1.548954
	1.5529561
	1.5569582
	1.5609604
	1.5649625
	1.5689646
	1.5729668
	1.5769689
	1.580971
	1.5849732
	1.5889753
	1.5929774
	1.5969796
	1.6009817
	1.6049838
	1.608986
	1.6129881
	1.6169902
	1.6209924
	1.6249945
	1.6289966
	1.6329988
	1.6370009
	1.641003
	1.6450052
	1.6490073
	1.6530094
	1.6570116
	1.6610137
	1.6650158
	1.669018
	1.6730201
	1.6770222
	1.6810244
	1.6850265
	1.6890286
	1.6930308
	1.6970329
	1.701035
	1.7050372
	1.7090393
	1.7130414
	1.7170436
	1.7210457
	1.7250478
	1.72905
	1.7330521
	1.7370543
	1.7410564
	1.7450585
	1.7490608
	1.7530628
	1.7570649
	1.7610672
	1.7650692
	1.7690713
	1.7730734
	1.7770755
	1.7810779
	1.78508
	1.7890821
	1.7930841
	1.7970862
	1.8010883
	1.8050907
	1.8090928
	1.8130949
	1.8170969
	1.821099
	1.8251011
	1.8291035
	1.8331056
	1.8371077
	1.8411098
	1.8451118
	1.8491139
	1.8531163
	1.8571184
	1.8611205
	1.8651226
	1.8691247
	1.8731267
	1.8771291
	1.8811312
	1.8851333
	1.8891354
	1.8931375
	1.8971395
	1.9011419
	1.905144
	1.9091461
	1.9131482
	1.9171503
	1.9211526
	1.9251547
	1.9291568
	1.9331589
	1.937161
	1.9411631
	1.9451654
	1.9491673
	1.9531693
	1.9571714
	1.9611738
	1.9651759
	1.969178
	1.9731801
	1.9771821
	1.9811842
	1.9851866
	1.9891887
	1.9931908
	1.9971929
	2.001195
	2.0051973
	2.0091994
	2.0132015
	2.0172036
	2.0212057
	2.0252078
	2.0292101
	2.0332122
	2.0372143
	2.0412164
	2.0452185
	2.0492206
	2.0532229
	2.057225
	2.0612271
	2.0652292
	2.0692313
	2.0732334
	2.0772357
	2.0812378
	2.0852399
	2.089242
	2.0932441
	2.0972462
	2.1012485
	2.1052506
	2.1092527
	2.1132548
	2.1172569
	2.121259
	2.1252613
	2.1292634
	2.1332655
	2.1372676
	2.1412697
	2.1452718
	2.1492741
	2.1532762
	2.1572783
	2.1612804
	2.1652825
	2.1692846
	2.1732869
	2.177289
	2.1812911
	2.1852932
	2.1892953
	2.1932974
	2.1972997
	2.2013018
	2.2053039
	2.209306
	2.2133081
	2.2173102
	2.2213125
	2.2253146
	2.2293167
	2.2333188
	2.2373209
	2.241323
	2.2453253
	2.2493274
	2.2533295
	2.2573316
	2.2613337
	2.2653358
	2.2693381
	2.2733402
	2.2773423
	2.2813444
	2.2853465
	2.2893486
	2.2933509
	2.297353
	2.3013551
	2.3053572
	2.3093593
	2.3133614
	2.3173637
	2.3213658
	2.3253679
	2.32937
	2.3333721
	2.3373744
	2.3413765
	2.3453786
	2.3493807
	2.3533828
	2.3573849
	2.3613873
	2.3653893
	2.3693914
	2.3733935
	2.3773956
	2.3813977
	2.3854001
	2.3894022
	2.3934042
	2.3974063
	2.4014084
	2.4054105
	2.4094129
	2.413415
	2.417417
	2.4214191
	2.4254212
	2.4294233
	2.4334257
	2.4374278
	2.4414299
	2.4454319
	2.449434
	2.4534361
	2.4574385
	2.4614406
	2.4654427
	2.4694448
	2.4734468
	2.4774489
	2.4814513
	2.4854534
	2.4894555
	2.4934576
	2.4974597
	2.5014617
	2.5054641
	2.5094662
	2.5134683
	2.5174704
	2.5214725
	2.5254745
	2.5294769
	2.533479
	2.5374811
	2.5414832
	2.5454853
	2.5494874
	2.5534897
	2.5574918
	2.5614939
	2.565496
	2.5694981
	2.5735002
	2.5775025
	2.5815046
	2.5855067
	2.5895088
	2.5935109
	2.597513
	2.6015153
	2.6055174
	2.6095195
	2.6135216
	2.6175237
	2.6215258
	2.6255281
	2.6295302
	2.6335323
	2.6375344
	2.6415365
	2.6455386
	2.6495409
	2.653543
	2.6575451
	2.6615472
	2.6655493
	2.6695514
	2.6735537
	2.6775558
	2.6815579
	2.68556
	2.6895621
	2.6935644
	2.6975665
	2.7015686
	2.7055707
	2.7095728
	2.7135749
	2.7175772
	2.7215793
	2.7255814
	2.7295835
	2.7335856
	2.7375877
	2.74159
	2.7455921
	2.7495942
	2.7535963
	2.7575984
	2.7616005
	2.7656028
	2.7696049
	2.773607
	2.7776091
	2.7816112
	2.7856133
	2.7896156
	2.7936177
	2.7976198
	2.8016219
	2.805624
	2.8096261
	2.8136284
	2.8176305
	2.8216326
	2.8256347
	2.8296368
	2.8336389
	2.8376412
	2.8416433
	2.8456454
	2.8496475
	2.8536496
	2.8576517
	2.861654
	2.8656561
	2.8696582
	2.8736603
	2.8776624
	2.8816645
	2.8856668
	2.8896689
	2.893671
	2.8976731
	2.9016752
	2.9056773
	2.9096797
	2.9136817
	2.9176838
	2.9216859
	2.925688
	2.9296901
	2.9336925
	2.9376945
	2.9416966
	2.9456987
	2.9497008
	2.9537029
	2.9577053
	2.9617074
	2.9657094
	2.9697115
	2.9737136
	2.9777157
	2.9817181
	2.9857202
	2.9897223
	2.9937243
	2.9977264
	3.0017285
	3.0057309
	3.009733
	3.0137351
	3.0177372
	3.0217392
	3.0257416
	3.0297437
	3.0337458
	3.0377479
	3.04175
	3.045752
	3.0497544
	3.0537565
	3.0577586
	3.0617607
	3.0657628
	3.0697649
	3.0737672
	3.0777693
	3.0817714
	3.0857735
	3.0897756
	3.0937777
	3.09778
	3.1017821
	3.1057842
	3.1097863
	3.1137884
	3.1177905
	3.1217928
	3.1257949
	3.129797
	3.1337991
	3.1378012
	3.1418033
	3.1458056
	3.1498077
	3.1538098
	3.1578119
	3.161814
	3.1658161
	3.1698184
	3.1738205
	3.1778226
	3.1818247
	3.1858268
	3.1898289
	3.1938312
	3.1978333
	3.2018354
	3.2058375
	3.2098396
	3.2138417
	3.217844
	3.2218461
	3.2258482
	3.2298503
	3.2338524
	3.2378545
	3.2418568
	3.2458589
	3.249861
	3.2538631
	3.2578652
	3.2618673
	3.2658696
	3.2698717
	3.2738738
	3.2778759
	3.281878
	3.2858801
	3.2898824
	3.2938845
	3.2978866
	3.3018887
	3.3058908
	3.3098929
	3.3138952
	3.3178973
	3.3218994
	3.3259015
	3.3299036
	3.3339057
	3.337908
	3.3419101
	3.3459122
	3.3499143
	3.3539164
	3.3579185
	3.3619208
	3.3659229
	3.369925
	3.3739271
	3.3779292
	3.3819315
	3.3859336
	3.3899357
	3.3939378
	3.3979399
	3.401942
	3.4059443
	3.4099464
	3.4139485
	3.4179506
	3.4219527
	3.4259548
	3.4299572
	3.4339592
	3.4379613
	3.4419634
	3.4459655
	3.4499676
	3.45397
	3.457972
	3.4619741
	3.4659762
	3.4699783
	3.4739804
	3.4779828
	3.4819849
	3.4859869
	3.489989
	3.4939911
	3.4979932
	3.5019956
	3.5059977
	3.5099998
	3.5140018
	3.5180039
	3.522006
	3.5260084
	3.5300105
	3.5340126
	3.5380147
	3.5420167
	3.5460188
	3.5500212
	3.5540233
	3.5580254
	3.5620275
	3.5660295
	3.5700316
	3.574034
	3.5780361
	3.5820382
	3.5860403
	3.5900424
	3.5940444
	3.5980468
	3.6020489
	3.606051
	3.6100531
	3.6140552
	3.6180573
	3.6220596
	3.6260617
	3.6300638
	3.6340659
	3.638068
	3.6420701
	3.6460724
	3.6500745
	3.6540766
	3.6580787
	3.6620808
	3.6660829
	3.6700852
	3.6740873
	3.6780894
	3.6820915
	3.6860936
	3.6900957
	3.694098
	3.6981001
	3.7021022
	3.7061043
	3.7101064
	3.7141087
	3.7181108
	3.7221129
	3.726115
	3.7301171
	3.7341192
	3.7381215
	3.7421236
	3.7461257
	3.7501278
	3.7541299
	3.758132
	3.7621343
	3.7661364
	3.7701385
	3.7741406
	3.7781427
	3.7821448
	3.7861469
	3.790149
	3.7941511
	3.7981536
	3.8021557
	3.8061578
	3.8101599
	3.814162
	3.8181641
	3.8221662
	3.8261683
	3.8301704
	3.8341725
	3.8381746
	3.8421767
	3.8461792
	3.8501813
	3.8541834
	3.8581855
	3.8621876
	3.8661897
	3.8701918
	3.8741939
	3.878196
	3.8821981
	3.8862002
	3.8902023
	3.8942049
	3.8982069
	3.902209
	3.9062111
	3.9102132
