 Time (Sec)  Radius(m)   Te(eV)        +dTe         -dTe       Ne(cm^-3)      +dNe         -dNe
 0.71063375 0.45600000 1.007483E+02 1.767072E+01 1.316171E+01 6.672435E+11 4.592383E+11 4.232483E+11
 0.71063375 0.43470001 2.000000E+02 0.000000E+00 0.000000E+00 1.000000E+08 0.000000E+00 0.000000E+00
 0.71063375 0.43320000 1.288443E+02 3.713660E+01 2.419193E+01 2.680625E+12 1.164153E+12 1.057938E+12
 0.71063375 0.43169999 1.276283E+02 5.705080E+01 3.029675E+01 2.597723E+12 1.130855E+12 1.027826E+12
 0.71063375 0.43020001 1.428908E+02 5.710922E+01 3.589140E+01 2.407098E+12 1.054127E+12 9.668043E+11
 0.71063375 0.42860001 1.250820E+02 2.427083E+01 1.881290E+01 2.583465E+12 1.112848E+12 1.018387E+12
 0.71063375 0.42710000 9.765123E+01 2.374482E+01 1.864207E+01 4.516340E+12 2.007199E+12 1.702045E+12
 0.71063375 0.42559999 1.179082E+02 2.208343E+01 1.712322E+01 2.150416E+12 9.530941E+11 8.837660E+11
 0.71063375 0.42410001 1.240825E+02 2.430096E+01 1.885856E+01 2.670411E+12 1.147220E+12 1.049683E+12
 0.71063375 0.42260000 1.432676E+02 3.074384E+01 2.391189E+01 3.895319E+12 1.639482E+12 1.449937E+12
 0.71063375 0.41949999 2.239401E+02 4.602819E+01 3.361802E+01 3.405480E+12 1.371241E+12 1.265830E+12
 
 0.71563709 0.45600000 9.231419E+01 1.710722E+01 1.323236E+01 1.632592E+12 7.725168E+11 7.197782E+11
 0.71563709 0.43470001 2.800000E+02 0.000000E+00 0.000000E+00 1.000000E+08 0.000000E+00 0.000000E+00
 0.71563709 0.43320000 1.107036E+02 2.017789E+01 1.543652E+01 1.692894E+12 7.936717E+11 7.430078E+11
 0.71563709 0.43169999 9.734915E+01 1.958337E+01 1.534454E+01 2.599094E+12 1.134851E+12 1.029463E+12
 0.71563709 0.43020001 8.005472E+01 1.570969E+01 1.228685E+01 2.025812E+12 9.214096E+11 8.455237E+11
 0.71563709 0.42860001 1.059779E+02 2.040960E+01 1.594666E+01 2.303596E+12 1.015529E+12 9.347616E+11
 0.71563709 0.42710000 9.546383E+01 2.513953E+01 1.988116E+01 5.370781E+12 2.474034E+12 2.029014E+12
 0.71563709 0.42559999 1.000591E+02 1.805682E+01 1.397038E+01 1.477158E+12 7.181923E+11 6.698678E+11
 0.71563709 0.42410001 9.447085E+01 2.071943E+01 1.631990E+01 3.422692E+12 1.487213E+12 1.311762E+12
 0.71563709 0.42260000 1.473175E+02 3.166580E+01 2.463552E+01 3.952937E+12 1.660383E+12 1.466215E+12
 0.71563709 0.41949999 1.541931E+02 3.253190E+01 2.519640E+01 3.809360E+12 1.589759E+12 1.413007E+12
 
 0.72064042 0.45600000 7.684298E+01 1.580073E+01 1.045646E+01 2.572727E+11 3.356351E+11 2.487398E+11
 0.72064042 0.43470001 2.800000E+02 0.000000E+00 0.000000E+00 1.000000E+08 0.000000E+00 0.000000E+00
 0.72064042 0.43320000 1.018310E+02 1.907172E+01 1.489794E+01 1.961283E+12 8.887911E+11 8.216492E+11
 0.72064042 0.43169999 1.179283E+02 2.227766E+01 1.723353E+01 2.205899E+12 9.730522E+11 8.981400E+11
 0.72064042 0.43020001 9.309353E+01 1.821228E+01 1.428021E+01 2.272224E+12 1.008447E+12 9.247106E+11
 0.72064042 0.42860001 1.142891E+02 2.236674E+01 1.736376E+01 2.567529E+12 1.113166E+12 1.014812E+12
 0.72064042 0.42710000 1.078475E+02 2.442909E+01 1.917689E+01 3.974152E+12 1.723224E+12 1.497411E+12
 0.72064042 0.42559999 1.202345E+02 2.249549E+01 1.740241E+01 2.160372E+12 9.560675E+11 8.870997E+11
 0.72064042 0.42410001 1.075071E+02 2.566655E+01 2.017189E+01 4.509152E+12 1.984140E+12 1.691313E+12
 0.72064042 0.42260000 1.477185E+02 2.978583E+01 2.311271E+01 3.247496E+12 1.359772E+12 1.229158E+12
 0.72064042 0.41949999 1.367380E+02 2.876844E+01 2.242370E+01 3.593271E+12 1.514975E+12 1.349268E+12
 
 0.72564375 0.45600000 8.426328E+01 1.513442E+01 1.164902E+01 1.110991E+12 5.929733E+11 5.531464E+11
 0.72564375 0.43470001 2.800000E+02 0.000000E+00 0.000000E+00 1.000000E+08 0.000000E+00 0.000000E+00
 0.72564375 0.43320000 9.155644E+01 1.846791E+01 1.444413E+01 2.547252E+12 1.118406E+12 1.015878E+12
 0.72564375 0.43169999 9.750200E+01 1.965687E+01 1.539585E+01 2.618268E+12 1.142673E+12 1.036414E+12
 0.72564375 0.43020001 1.035509E+02 2.077095E+01 1.625843E+01 2.680187E+12 1.163673E+12 1.057633E+12
 0.72564375 0.42860001 1.184613E+02 2.387129E+01 1.851607E+01 2.915200E+12 1.248624E+12 1.130986E+12
 0.72564375 0.42710000 9.808358E+01 2.330912E+01 1.834810E+01 4.288518E+12 1.890947E+12 1.618147E+12
 0.72564375 0.42559999 8.086167E+01 1.454099E+01 1.095013E+01 7.565839E+11 4.823939E+11 4.415364E+11
 0.72564375 0.42410001 7.573026E+01 1.885881E+01 1.492674E+01 4.236148E+12 1.925119E+12 1.617837E+12
 0.72564375 0.42260000 1.429412E+02 2.864766E+01 2.226683E+01 3.106866E+12 1.306214E+12 1.184247E+12
 0.72564375 0.41949999 1.991624E+02 4.036076E+01 3.102438E+01 3.684594E+12 1.496018E+12 1.356160E+12
 
 0.73064709 0.45600000 6.504829E+01 1.233865E+01 9.540951E+00 1.274406E+12 6.553185E+11 6.045221E+11
 0.73064709 0.43470001 2.800000E+02 0.000000E+00 0.000000E+00 1.000000E+08 0.000000E+00 0.000000E+00
 0.73064709 0.43320000 9.186023E+01 1.760393E+01 1.379199E+01 2.035156E+12 9.187954E+11 8.488914E+11
 0.73064709 0.43169999 1.111106E+02 2.110695E+01 1.626029E+01 2.177763E+12 9.670651E+11 8.939692E+11
 0.73064709 0.43020001 8.204482E+01 1.614069E+01 1.252610E+01 2.081467E+12 9.432628E+11 8.603870E+11
 0.73064709 0.42860001 1.128993E+02 2.315037E+01 1.809560E+01 3.037568E+12 1.303117E+12 1.173268E+12
 0.73064709 0.42710000 1.161008E+02 2.597326E+01 2.040119E+01 3.977414E+12 1.712850E+12 1.493679E+12
 0.73064709 0.42559999 9.477303E+01 1.677259E+01 1.268803E+01 9.066160E+11 5.306408E+11 4.960125E+11
 0.73064709 0.42410001 9.769422E+01 2.064450E+01 1.617902E+01 3.085644E+12 1.336214E+12 1.192384E+12
 0.73064709 0.42260000 1.423487E+02 2.870800E+01 2.222529E+01 3.178999E+12 1.336449E+12 1.206832E+12
 0.73064709 0.41949999 1.773466E+02 3.724116E+01 2.886714E+01 3.962894E+12 1.631556E+12 1.455334E+12
 
 0.73565042 0.45600000 5.577551E+01 1.452720E+01 8.627908E+00 6.975301E+10 2.715445E+11 6.965301E+10
 0.73565042 0.43470001 2.800000E+02 0.000000E+00 0.000000E+00 4.740842E+08 3.740842E+08 0.000000E+00
 0.73565042 0.43320000 8.548035E+01 1.692066E+01 1.330833E+01 2.257323E+12 1.006622E+12 9.199168E+11
 0.73565042 0.43169999 1.056418E+02 2.166868E+01 1.701099E+01 2.935388E+12 1.266357E+12 1.141889E+12
 0.73565042 0.43020001 9.257035E+01 1.847570E+01 1.443887E+01 2.474100E+12 1.088822E+12 9.890614E+11
 0.73565042 0.42860001 1.214333E+02 2.469516E+01 1.919865E+01 3.044251E+12 1.298455E+12 1.172949E+12
 0.73565042 0.42710000 8.785242E+01 2.693616E+01 2.130310E+01 6.834008E+12 3.436876E+12 2.632662E+12
 0.73565042 0.42559999 1.208559E+02 2.176133E+01 1.684759E+01 1.700684E+12 7.908429E+11 7.388370E+11
 0.73565042 0.42410001 8.731924E+01 2.024136E+01 1.599131E+01 3.828704E+12 1.686661E+12 1.459612E+12
 0.73565042 0.42260000 1.431266E+02 3.061908E+01 2.382992E+01 3.855562E+12 1.622308E+12 1.435651E+12
 0.73565042 0.41949999 1.502659E+02 2.734554E+01 2.102971E+01 2.041438E+12 9.009024E+11 8.464514E+11
 
